Device_ID,timestamp,temp_true,humidity_true,lat_true,lon_true,distance_from_route_true,accel_mag_true,tamper_true,seq,cvss,epss,dvd,temp_reported,humidity_reported,lat_reported,lon_reported,distance_from_route_reported,accel_mag_reported,tamper_reported,timestamp_reported,cyberattack_anomaly,temp_breach_true,temp_breach_true_consec,temperature_anomaly_true,hum_breach_point,hum_breach_sustain,hum_breach_sustain_consec,humidity_anomaly_true,geo_breach_point,geo_breach_consec,geofence_anomaly_true,tamper_anomaly_true,temp_breach_rep,temp_breach_rep_consec,temperature_anomaly_reported,hum_breach_point_rep,hum_breach_sustain_rep,hum_breach_sustain_rep_consec,humidity_anomaly_reported,geo_breach_point_rep,geo_breach_consec_rep,geofence_anomaly_reported,tamper_anomaly_reported,primary_label_reported,temp_roll_mean_3,temp_roll_std_3,hum_roll_mean_3,hum_roll_std_3,temp_roll_mean_5,temp_roll_std_5,hum_roll_mean_5,hum_roll_std_5,delta_temp,delta_hum,delta_dist,gps_same,gps_repeat_count,reported_ts_diff_min,temp_roll_std_3_norm
D001,2025-01-01T01:55:00,4.918,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,4.922,38.28,12.905014,77.505007,1.72,0.175,0,2025-01-01T01:54:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T02:00:00,4.674,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,4.698,46.07,12.905561,77.505292,70.31,0.629,0,2025-01-01T01:59:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T02:05:00,4.612,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,5.118,44.26,12.90501,77.505005,1.24,0.089,0,2025-01-01T02:05:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T02:10:00,4.644,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,4.68,45.87,12.905115,77.505066,14.72,0.375,0,2025-01-01T02:10:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T02:15:00,4.934,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,5.046,37.15,12.905,77.505,0.03,0.291,0,2025-01-01T02:15:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T02:20:00,5.045,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,5.1,42.92,12.905383,77.50524,50.25,0.399,0,2025-01-01T02:19:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T02:25:00,5.361,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,5.524,43.15,12.905521,77.505341,69.16,0.475,0,2025-01-01T02:24:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T02:30:00,3.706,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,3.365,33.96,12.905189,77.505129,25.39,0.132,0,2025-01-01T02:30:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T02:35:00,4.804,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,5.027,32.7,12.905516,77.505368,70.4,0.342,0,2025-01-01T02:35:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T02:40:00,4.449,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,4.467,36.9,12.905463,77.505345,64.17,0.543,0,2025-01-01T02:40:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T02:45:00,5.935,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,5.691,43.0,12.905195,77.505151,27.42,0.273,0,2025-01-01T02:44:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T02:50:00,5.285,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,5.36,38.33,12.905319,77.505258,45.56,0.282,0,2025-01-01T02:49:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T02:55:00,4.291,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,3.956,37.5,12.905505,77.505425,73.3,0.266,0,2025-01-01T02:55:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T03:00:00,4.931,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,5.284,39.26,12.905113,77.505099,16.66,0.393,0,2025-01-01T02:59:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T03:05:00,6.086,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,6.017,33.24,12.905274,77.50525,41.27,0.12,0,2025-01-01T03:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T03:10:00,5.474,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,5.289,51.33,12.905392,77.505373,60.12,0.316,0,2025-01-01T03:09:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T03:15:00,5.477,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,5.504,39.33,12.905444,77.505439,69.33,0.498,0,2025-01-01T03:15:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T03:20:00,5.754,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,5.571,43.2,12.905129,77.505133,20.57,0.084,0,2025-01-01T03:20:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T03:25:00,4.847,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,4.691,46.56,12.905443,77.505474,72.1,0.365,0,2025-01-01T03:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T03:30:00,5.894,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,5.821,52.07,12.905013,77.505014,2.1,0.374,0,2025-01-01T03:29:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T03:35:00,4.949,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,5.033,39.3,12.905325,77.505377,55.28,0.263,0,2025-01-01T03:34:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T03:40:00,5.099,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,4.969,39.37,12.90512,77.505145,20.97,0.258,0,2025-01-01T03:40:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T03:45:00,5.008,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,5.132,35.93,12.905133,77.505168,23.79,0.311,0,2025-01-01T03:44:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T03:50:00,4.779,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,4.794,46.99,12.905236,77.50531,43.28,0.398,0,2025-01-01T03:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T03:55:00,4.565,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,4.537,34.86,12.905046,77.505063,8.72,0.476,0,2025-01-01T03:55:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T04:00:00,5.62,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,5.81,43.38,12.905177,77.505253,34.3,0.366,0,2025-01-01T04:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T04:05:00,4.402,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,4.692,38.85,12.905181,77.505271,36.19,0.12,0,2025-01-01T04:04:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T04:10:00,5.843,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,6.009,39.2,12.905014,77.505022,2.96,0.234,0,2025-01-01T04:10:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T04:15:00,4.934,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,4.9,39.87,12.905071,77.505115,15.01,0.417,0,2025-01-01T04:15:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T04:20:00,5.258,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,4.965,40.64,12.905063,77.505108,13.87,0.323,0,2025-01-01T04:19:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T04:25:00,4.731,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,4.619,37.58,12.905346,77.505617,78.59,0.337,0,2025-01-01T04:24:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T04:30:00,5.352,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,5.156,36.7,12.905174,77.505325,40.98,0.388,0,2025-01-01T04:30:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T04:35:00,5.013,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,5.184,37.24,12.905182,77.505358,44.68,0.23,0,2025-01-01T04:35:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T04:40:00,4.138,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,4.143,44.23,12.905098,77.505202,24.92,0.428,0,2025-01-01T04:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T04:45:00,4.077,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,4.2,37.58,12.905282,77.505613,74.95,0.273,0,2025-01-01T04:44:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T04:50:00,4.565,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,4.642,33.5,12.905119,77.505273,33.09,0.229,0,2025-01-01T04:50:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T04:55:00,4.387,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,4.012,44.89,12.905016,77.505038,4.56,0.405,0,2025-01-01T04:54:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T05:00:00,7.144,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,7.198,36.17,12.90526,77.505669,79.74,0.355,0,2025-01-01T05:00:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T05:05:00,4.746,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,4.318,39.6,12.905241,77.505659,78.03,0.396,0,2025-01-01T05:05:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T05:10:00,5.868,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,5.804,45.67,12.905083,77.50524,28.24,0.564,0,2025-01-01T05:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
D001,2025-01-01T05:15:00,3.552,0.0,0.0,0.0,0.0,0.0,False,0,3.75,0.72,0.0,3.396,32.23,12.905217,77.505675,78.75,0.201,0,2025-01-01T05:14:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
