Device_ID,timestamp,temp_true,humidity_true,lat_true,lon_true,distance_from_route_true,accel_mag_true,tamper_true,seq,cvss,epss,dvd,temp_reported,humidity_reported,lat_reported,lon_reported,distance_from_route_reported,accel_mag_reported,tamper_reported,timestamp_reported,cyberattack_anomaly,temp_breach_true,temp_breach_true_consec,temperature_anomaly_true,hum_breach_point,hum_breach_sustain,hum_breach_sustain_consec,humidity_anomaly_true,geo_breach_point,geo_breach_consec,geofence_anomaly_true,tamper_anomaly_true,temp_breach_rep,temp_breach_rep_consec,temperature_anomaly_reported,hum_breach_point_rep,hum_breach_sustain_rep,hum_breach_sustain_rep_consec,humidity_anomaly_reported,geo_breach_point_rep,geo_breach_consec_rep,geofence_anomaly_reported,tamper_anomaly_reported,primary_label_reported,temp_roll_mean_3,temp_roll_std_3,hum_roll_mean_3,hum_roll_std_3,temp_roll_mean_5,temp_roll_std_5,hum_roll_mean_5,hum_roll_std_5,delta_temp,delta_hum,delta_dist,gps_same,gps_repeat_count,reported_ts_diff_min,temp_roll_std_3_norm
D006,2025-09-01 00:10:00,4.349689315800851,43.84388560272474,12.975930557686352,77.57267023939575,8.226974482038763,0.7525917687526876,False,2,8.8,0.367,6,4.349689315800851,43.84388560272474,12.975930557686352,77.57267023939575,8.226974482038763,0.7525917687526876,False,2025-09-01 00:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.425895330772383,0.25024679968846264,43.94794998524288,0.9776205308581131,4.425895330772383,0.25024679968846264,43.94794998524288,0.9776205308581131,0.12707851495077893,0.8173611066453361,-20.228345618531762,0,0,5.0,0.25024679968846264
D004,2025-09-01 00:10:00,4.374238817485189,42.80320541079642,12.959203133407192,77.57644905581574,28.072770034912907,0.6829552979462274,False,2,6.25,0.592,15,4.374238817485189,42.80320541079642,12.959203133407192,77.57644905581574,28.072770034912907,0.6829552979462274,False,2025-09-01 00:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.273901992220066,0.08880703547119027,45.5733051447253,3.2532935106038297,4.273901992220066,0.08880703547119027,45.5733051447253,3.2532935106038297,0.13217273476886238,-6.352609330718273,15.710017603754444,0,0,5.0,0.08880703547119027
D002,2025-09-01 00:10:00,4.6497115730316825,42.420394735779574,12.965116380556314,77.599716673174,13.983161647227725,0.7809735018449504,False,2,8.82,0.597,3,4.6497115730316825,42.420394735779574,12.965116380556314,77.599716673174,13.983161647227725,0.7809735018449504,False,2025-09-01 00:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.5775069131046315,0.19496772196429063,40.692123640607605,3.1523552089126805,4.5775069131046315,0.19496772196429063,40.692123640607605,3.1523552089126805,-0.07636103095103941,-0.18196763432754892,-14.169023292340867,0,0,5.0,0.19496772196429063
D001,2025-09-01 00:10:00,4.659998842791221,45.60995875455156,12.976470045131537,77.59325204087821,20.761006274537092,0.7329308685499704,False,2,4.7,0.023,2,4.659998842791221,45.60995875455156,12.976470045131537,77.59325204087821,20.761006274537092,0.7329308685499704,False,2025-09-01 00:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.450184421129463,0.254952465806863,43.749560923162164,1.9375677847671384,4.450184421129463,0.254952465806863,43.749560923162164,1.9375677847671384,0.13588038677997716,3.866867555147131,-1.0156249379808528,0,0,5.0,0.254952465806863
D008,2025-09-01 00:10:00,4.379204968648638,43.44575254500216,12.980397140830267,77.58949759397457,15.793395653622621,0.49778466512175623,False,2,7.78,0.39,6,4.379204968648638,43.44575254500216,12.980397140830267,77.58949759397457,15.793395653622621,0.49778466512175623,False,2025-09-01 00:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.734522755611674,0.36196304509013383,44.3050305829091,3.3483222366362826,4.734522755611674,0.36196304509013383,44.3050305829091,3.3483222366362826,-0.3423744802691875,1.9756644998679675,2.8746146637268044,0,0,5.0,0.36196304509013383
D005,2025-09-01 00:10:00,4.61893084969287,43.29186200165911,12.967531702391454,77.60267835075378,20.957598504681833,0.45195731125023275,False,2,7.9,0.608,8,4.61893084969287,43.29186200165911,12.967531702391454,77.60267835075378,20.957598504681833,0.45195731125023275,False,2025-09-01 00:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.3565433171977785,0.2560632639307437,42.29458718601352,3.2843620688603914,4.3565433171977785,0.2560632639307437,42.29458718601352,3.2843620688603914,0.5116193528956039,4.664684289415732,-4.1613650195129885,0,0,5.0,0.2560632639307437
D007,2025-09-01 00:10:00,4.283458194428931,34.392987528156425,12.964078693288924,77.5970748174928,34.34607609259103,0.4990573184359873,False,2,8.43,0.368,9,4.283458194428931,34.392987528156425,12.964078693288924,77.5970748174928,34.34607609259103,0.4990573184359873,False,2025-09-01 00:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.780189863348645,0.475759971913896,38.28312096126659,4.298654562087149,4.780189863348645,0.475759971913896,38.28312096126659,4.298654562087149,-0.9482988510490387,-3.165260553232109,19.02431750162822,0,0,5.0,0.475759971913896
D003,2025-09-01 00:10:00,5.019687003241376,40.20426183108832,12.970030615689728,77.58711018761886,6.619911689040638,0.47911326019969813,False,2,6.74,0.204,9,5.019687003241376,40.20426183108832,12.970030615689728,77.58711018761886,6.619911689040638,0.47911326019969813,False,2025-09-01 00:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.6532575665281595,0.3290854756008446,43.217163157806176,3.0617577086288312,4.6532575665281595,0.3290854756008446,43.217163157806176,3.0617577086288312,0.636789729736357,-2.9174220718392974,-16.365093990806475,0,0,5.0,0.3290854756008446
D005,2025-09-01 00:15:00,3.9801878745683905,39.6979726126074,12.966761492134339,77.60176236770691,11.050316891373308,0.5555471964684796,False,3,2.09,0.612,6,3.9801878745683905,39.6979726126074,12.966761492134339,77.60176236770691,11.050316891373308,0.5555471964684796,False,2025-09-01 00:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.235476740352842,0.3381092934384723,40.53900410883663,2.4434239016629253,4.262454456540431,0.2812883186739798,41.64543354266199,2.9794224177881974,-0.6387429751244791,-3.5938893890517107,-9.907281613308525,0,0,5.0,0.3381092934384723
D008,2025-09-01 00:15:00,4.491471931482058,47.98746094129581,12.979610868453369,77.59017740710517,21.346377049928535,0.6536236139587429,False,3,5.33,0.778,3,4.491471931482058,47.98746094129581,12.979610868453369,77.59017740710517,21.346377049928535,0.6536236139587429,False,2025-09-01 00:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.5307521163495075,0.1745344403758594,44.30110051047739,3.341818737370038,4.67376004957927,0.3195516491139883,45.225638172505775,3.296095852620291,0.11226696283342008,4.54170839629365,5.552981396305913,0,0,5.0,0.1745344403758594
D006,2025-09-01 00:15:00,4.11430086668948,38.11634718796286,12.97612333295453,77.57073811838711,11.336060712390461,0.8875105265885574,False,3,6.77,0.276,4,4.11430086668948,38.11634718796286,12.97612333295453,77.57073811838711,11.336060712390461,0.8875105265885574,False,2025-09-01 00:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.2288669944468005,0.11781886717544243,41.66225242892233,3.097919104505802,4.347996714751658,0.25694698158956786,42.49004928592287,3.0230876706685006,-0.2353884491113707,-5.727538414761881,3.109086230351698,0,0,5.0,0.11781886717544243
D002,2025-09-01 00:15:00,4.635894711315561,42.50100694410892,12.965995480860872,77.59920882381711,28.303767165634955,0.6537445997565854,False,3,6.09,0.178,9,4.635894711315561,42.50100694410892,12.965995480860872,77.59920882381711,28.303767165634955,0.6537445997565854,False,2025-09-01 00:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.670559629443321,0.04856947779809241,42.50792134999854,0.09118065443014944,4.592103862657364,0.16184527225185372,41.144344466482934,2.728169766869491,-0.013816861716121842,0.08061220832934879,14.32060551840723,0,0,5.0,0.04856947779809241
D001,2025-09-01 00:15:00,4.371810519715295,48.75402956342974,12.97663479767965,77.59276290628571,26.580359296825513,0.3558312700057955,False,3,4.18,0.421,10,4.371810519715295,48.75402956342974,12.97663479767965,77.59276290628571,26.580359296825513,0.3558312700057955,False,2025-09-01 00:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.518642606172587,0.1441721751515199,45.36902650579524,3.5116734539829486,4.43059094577592,0.2118241180469916,45.00067808322906,2.9603979248124186,-0.2881883230759259,3.144070808878176,5.819353022288421,0,0,5.0,0.1441721751515199
D003,2025-09-01 00:15:00,4.195716803002161,46.07948495337584,12.96905307404777,77.58747383499161,20.40757667261962,0.6133052406885972,False,3,2.6,0.386,18,4.195716803002161,46.07948495337584,12.96905307404777,77.58747383499161,20.40757667261962,0.6133052406885972,False,2025-09-01 00:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.532767026582852,0.43194609604240103,43.135143562463924,2.9376346872937757,4.53887237564666,0.35289382880163533,43.932743606698594,2.880589353977237,-0.8239702002392155,5.875223122287522,13.787664983578981,0,0,5.0,0.43194609604240103
D004,2025-09-01 00:15:00,4.893138328804665,44.509177448542744,12.959683591604191,77.57574009514173,23.305992789274562,0.7744460793246386,False,3,5.31,0.499,8,4.893138328804665,44.509177448542744,12.959683591604191,77.57574009514173,23.305992789274562,0.7744460793246386,False,2025-09-01 00:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.50314774300206,0.34414662676694063,45.48939920028462,3.2877860847572116,4.428711076366215,0.31799560243730773,45.30727322067966,2.709065838231024,0.5188995113194759,1.7059720377463208,-4.766777245638345,0,0,5.0,0.34414662676694063
D007,2025-09-01 00:15:00,4.681024309484374,41.266006797831615,12.963895093735418,77.59890069114113,23.762908795011874,0.45183847213234934,False,3,6.1,0.731,10,4.681024309484374,41.266006797831615,12.963895093735418,77.59890069114113,23.762908795011874,0.45183847213234934,False,2025-09-01 00:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.732079849797092,0.47620655064026507,37.73908080245886,3.4400761365250183,4.755398474882577,0.3916079915152941,39.02884242040785,3.8135752264679614,0.3975661150554428,6.87301926967519,-10.583167297579152,0,0,5.0,0.47620655064026507
D007,2025-09-01 00:20:00,4.223003161045594,42.1332719368865,12.964426117370817,77.59828434303735,13.265752864116834,0.7176562649347957,False,4,7.46,0.447,5,4.223003161045594,42.1332719368865,12.964426117370817,77.59828434303735,13.265752864116834,0.7176562649347957,False,2025-09-01 00:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.395828554986299,0.2488295934030754,39.264088754291514,4.240726066582945,4.6489194121151804,0.414374912733744,39.64972832370358,3.582598711899562,-0.45802114843877995,0.8672651390548864,-10.49715593089504,0,0,5.0,0.2488295934030754
D005,2025-09-01 00:20:00,4.5717768075603695,41.99416723233968,12.967076283264534,77.60180641899005,9.262291647730322,0.2973127762664235,False,4,4.91,0.476,2,4.5717768075603695,41.99416723233968,12.967076283264534,77.60180641899005,9.262291647730322,0.2973127762664235,False,2025-09-01 00:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.390298510607209,0.3559479263410338,41.66133394886873,1.8199158582539394,4.32431892674442,0.2801399686494703,41.71518028059753,2.5849645055546495,0.591588932991979,2.296194619732276,-1.788025243642986,0,0,5.0,0.3559479263410338
D001,2025-09-01 00:20:00,4.431284878745871,43.48026698047841,12.976578205048357,77.59391700972347,25.587191530653776,0.5656742329547163,False,4,7.09,0.268,14,4.431284878745871,43.48026698047841,12.976578205048357,77.59391700972347,25.587191530653776,0.5656742329547163,False,2025-09-01 00:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.487698080417462,0.15215112349719456,45.94808509948657,2.6530906532172405,4.430729732369911,0.18344532986255804,44.69659586267893,2.652413408426135,0.05947435903057663,-5.273762582951328,-0.9931677661717373,0,0,5.0,0.15215112349719456
D006,2025-09-01 00:20:00,4.411657940921565,37.62575026593284,12.976068090536975,77.57191538654163,10.50688427085788,0.6646020434368669,False,4,8.15,0.583,1,4.411657940921565,37.62575026593284,12.976068090536975,77.57191538654163,10.50688427085788,0.6646020434368669,False,2025-09-01 00:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.291882707803965,0.15688056076214774,39.861994352206814,3.457132450917923,4.360728959985639,0.2243364969292413,41.517189481924866,3.403905887298609,0.29735707423208435,-0.49059692203002214,-0.8291764415325815,0,0,5.0,0.15688056076214774
D004,2025-09-01 00:20:00,5.05392622406109,43.34477946875779,12.95895214476641,77.5753029730225,13.856742018558332,0.41838434407087016,False,4,4.68,0.066,6,5.05392622406109,43.34477946875779,12.95895214476641,77.5753029730225,13.856742018558332,0.41838434407087016,False,2025-09-01 00:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.773767790116981,0.35521927987429047,43.55238744269899,0.8717287144095237,4.55375410590519,0.392453434891994,44.914774470295285,2.5049061124459824,0.16078789525642545,-1.164397979784951,-9.44925077071623,0,0,5.0,0.35521927987429047
D002,2025-09-01 00:20:00,4.540589494358198,41.72610263303533,12.965866037980438,77.59893884896739,20.45418664624636,0.414807739897063,False,4,3.84,0.306,18,4.540589494358198,41.72610263303533,12.965866037980438,77.59893884896739,20.45418664624636,0.414807739897063,False,2025-09-01 00:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.608731926235147,0.059416072602444636,42.21583477097462,0.42603140404303635,4.58180098899753,0.14204282854463268,41.260696099793414,2.3769457756784504,-0.09530521695736294,-0.7749043110735911,-7.849580519388596,0,0,5.0,0.059416072602444636
D008,2025-09-01 00:20:00,4.5313241628108925,41.47644619031418,12.980385966326509,77.58941893446604,15.942295568144484,0.741469245153231,False,4,2.24,0.381,11,4.5313241628108925,41.47644619031418,12.980385966326509,77.58941893446604,15.942295568144484,0.741469245153231,False,2025-09-01 00:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.467333687647197,0.0788799937862338,44.30321989220405,3.3391265265804444,4.645272872225595,0.283976299550686,44.47579977606746,3.3105096293639535,0.03985223132883409,-6.51101475098163,-5.404081481784051,0,0,5.0,0.0788799937862338
D003,2025-09-01 00:20:00,4.297734944969513,40.09522387202844,12.969619213430063,77.58658341048762,15.137496303841237,0.5796208747760845,False,4,2.89,0.086,5,4.297734944969513,40.09522387202844,12.969619213430063,77.58658341048762,15.137496303841237,0.5796208747760845,False,2025-09-01 00:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.504379583737683,0.4491750524787458,42.1263235521642,3.4239722716679766,4.4906448895112305,0.32408331166449106,43.165239659764566,3.027979163151858,0.10201814196735182,-5.984261081347398,-5.270080368778382,0,0,5.0,0.4491750524787458
D007,2025-09-01 00:25:00,4.617257325224312,42.93724192112595,12.963760029859046,77.59724794068431,21.668546117580828,0.7260959922447539,False,5,8.51,0.199,19,4.617257325224312,42.93724192112595,12.963760029859046,77.59724794068431,21.668546117580828,0.7260959922447539,False,2025-09-01 00:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.507094931918093,0.24808800410038034,42.112173551948025,0.8358173040314721,4.6073000071322365,0.40250422334663893,39.657551253077806,3.5914968342667475,0.39425416417871784,0.8039699842394512,8.402793253463994,0,0,5.0,0.24808800410038034
D003,2025-09-01 00:25:00,4.538492068028591,40.60965412356472,12.970100424434987,77.5876792408717,17.442270739637202,0.6544421311371345,False,5,4.8,0.041,6,4.538492068028591,40.60965412356472,12.970100424434987,77.5876792408717,17.442270739637202,0.6544421311371345,False,2025-09-01 00:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.3439812720000885,0.17600500746100706,42.261454316323004,3.3165008789429704,4.486905618549332,0.32323032481711567,42.02206173659699,2.5828205506236626,0.24075712305907881,0.5144302515362753,2.3047744357959647,0,0,5.0,0.17600500746100706
D002,2025-09-01 00:25:00,4.200509961572033,39.114991906397314,12.96678044300729,77.59808424453055,6.9679928971271465,0.5382475844577885,False,5,7.67,0.032,8,4.200509961572033,39.114991906397314,12.96678044300729,77.59808424453055,6.9679928971271465,0.5382475844577885,False,2025-09-01 00:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,4.458998055748597,0.22887298271770087,41.11403382784719,1.774047808153896,4.550555668852039,0.20648980715712262,41.67297171788566,1.4708954838896193,-0.34007953278616476,-2.6111107266380174,-13.486193749119213,0,0,5.0,0.22887298271770087
